match_id,inning,batting_team,player_out,kind,fielders
2012-01-09,1,Melbourne Stars,RJ Quiney,caught,TR Birt
2012-01-09,1,Melbourne Stars,LJ Wright,bowled,
2012-01-09,1,Melbourne Stars,MS Wade,caught,OA Shah
2012-01-09,2,Hobart Hurricanes,PA Jaques,caught,GJ Bailey
2012-01-09,2,Hobart Hurricanes,TR Birt,bowled,
2012-01-09,2,Hobart Hurricanes,RJG Lockyear,caught,RJ Quiney
2012-01-09,2,Hobart Hurricanes,TIF Triffitt,caught,MS Wade
2012-01-09,2,Hobart Hurricanes,MJ Johnston,caught,MS Wade
2012-01-09,2,Hobart Hurricanes,OA Shah,caught,SK Warne
2012-01-09,2,Hobart Hurricanes,Naved-ul-Hasan,caught,GJ Bailey
2012-01-09,2,Hobart Hurricanes,MG Hogan,caught,DJ Hussey
2012-01-09,2,Hobart Hurricanes,XJ Doherty,caught,CL White
2022-01-28,1,Perth Scorchers,KR Patterson,caught,JS Lenton
2022-01-28,1,Perth Scorchers,JP Inglis,stumped,JS Lenton
2022-01-28,1,Perth Scorchers,MR Marsh,caught,DT Christian
2022-01-28,1,Perth Scorchers,C Munro,caught,JM Bird
2022-01-28,1,Perth Scorchers,AJ Turner,caught,DP Hughes
2022-01-28,1,Perth Scorchers,AC Agar,lbw,
2022-01-28,2,Sydney Sixers,H Kerr,caught,P Hatzoglou
2022-01-28,2,Sydney Sixers,NL Bertus,caught,JP Behrendorff
2022-01-28,2,Sydney Sixers,MC Henriques,lbw,
2022-01-28,2,Sydney Sixers,DT Christian,caught,KR Patterson
2022-01-28,2,Sydney Sixers,J Avendano,bowled,
2022-01-28,2,Sydney Sixers,DP Hughes,run out,"JP Inglis, MR Marsh"
2022-01-28,2,Sydney Sixers,SA Abbott,caught,KR Patterson
2022-01-28,2,Sydney Sixers,BJ Dwarshuis,caught,JP Inglis
2022-01-28,2,Sydney Sixers,NM Lyon,bowled,
2022-01-28,2,Sydney Sixers,SNJ O'Keefe,lbw,
2014-01-08,1,Brisbane Heat,C Kieswetter,caught,MEK Hussey
2014-01-08,1,Brisbane Heat,LA Pomersbach,caught,DP Hughes
2014-01-08,1,Brisbane Heat,PJ Forrest,run out,GS Sandhu
2014-01-08,1,Brisbane Heat,DT Christian,caught,UT Khawaja
2014-01-08,1,Brisbane Heat,CA Lynn,caught,RGL Carters
2014-01-08,2,Sydney Thunder,DP Hughes,caught,PJ Forrest
2014-01-08,2,Sydney Thunder,UT Khawaja,caught,LA Pomersbach
2014-01-08,2,Sydney Thunder,KR Patterson,lbw,
2014-01-08,2,Sydney Thunder,JS Floros,bowled,
2014-01-08,2,Sydney Thunder,CJ Borgas,caught,LA Pomersbach
2014-01-08,2,Sydney Thunder,MEK Hussey,caught,PJ Forrest
2014-01-08,2,Sydney Thunder,CP Tremain,caught and bowled,
2014-01-08,2,Sydney Thunder,RGL Carters,caught,DL Vettori
2014-01-08,2,Sydney Thunder,BAW Mendis,caught,DT Christian
2014-01-08,2,Sydney Thunder,GS Sandhu,run out,JR Hopes
6,1,Sydney Sixers,J Edwards,lbw,
6,1,Sydney Sixers,JM Vince,caught,SB Harper
6,1,Sydney Sixers,DP Hughes,caught,KW Richardson
6,1,Sydney Sixers,JR Philippe,caught,AJ Finch
6,2,Melbourne Renegades,AJ Finch,caught,DT Christian
6,2,Melbourne Renegades,SB Harper,caught,SNJ O'Keefe
6,2,Melbourne Renegades,RR Rossouw,caught,CR Brathwaite
6,2,Melbourne Renegades,BJ Webster,caught,JR Philippe
6,2,Melbourne Renegades,SE Marsh,bowled,
6,2,Melbourne Renegades,J Fraser-McGurk,bowled,
6,2,Melbourne Renegades,BAC Howell,caught,JC Silk
6,2,Melbourne Renegades,JK Lalor,caught,GS Sandhu
6,2,Melbourne Renegades,P Hatzoglou,bowled,
6,2,Melbourne Renegades,KW Richardson,bowled,
46,1,Adelaide Strikers,J Weatherald,caught,L Gregory
46,1,Adelaide Strikers,TM Head,caught,CA Lynn
46,1,Adelaide Strikers,PD Salt,caught,M Bryant
46,1,Adelaide Strikers,RJ Gibson,caught,CA Lynn
46,1,Adelaide Strikers,AT Carey,caught,JJ Peirson
46,2,Brisbane Heat,CA Lynn,caught,RJ Gibson
46,2,Brisbane Heat,M Labuschagne,lbw,
46,2,Brisbane Heat,JL Denly,caught,MT Renshaw
46,2,Brisbane Heat,L Gregory,caught,MG Neser
46,2,Brisbane Heat,JA Burns,caught,AT Carey
46,2,Brisbane Heat,JJ Peirson,caught,PM Siddle
46,2,Brisbane Heat,JD Wildermuth,caught,AT Carey
46,2,Brisbane Heat,MT Steketee,caught,PD Salt
46,2,Brisbane Heat,M Bryant,caught,PD Salt
46,2,Brisbane Heat,MJ Swepson,caught,MG Neser
29,1,Hobart Hurricanes,CP Jewell,caught,JA Burns
29,1,Hobart Hurricanes,S Milenko,caught,BCJ Cutting
29,1,Hobart Hurricanes,GJ Bailey,lbw,
29,1,Hobart Hurricanes,DA Miller,bowled,
29,1,Hobart Hurricanes,BR McDermott,run out,
29,1,Hobart Hurricanes,MS Wade,caught,T Banton
29,1,Hobart Hurricanes,TS Rogers,caught,BCJ Cutting
29,1,Hobart Hurricanes,CA Rose,caught and bowled,
29,1,Hobart Hurricanes,Qais Ahmad,caught,BCJ Cutting
29,2,Brisbane Heat,T Banton,caught,NT Ellis
29,2,Brisbane Heat,M Bryant,caught,CA Rose
29,2,Brisbane Heat,MT Renshaw,caught,BR McDermott
29,2,Brisbane Heat,JA Burns,caught,NT Ellis
29,2,Brisbane Heat,CA Lynn,run out,
13,1,Brisbane Heat,C Munro,caught,CA Lynn
13,1,Brisbane Heat,MT Renshaw,caught,AJ Hose
13,1,Brisbane Heat,M Bryant,caught,AJ Hose
13,1,Brisbane Heat,JJ Peirson,caught,J Weatherald
13,1,Brisbane Heat,RA Whiteley,caught,HJ Nielsen
13,1,Brisbane Heat,MG Neser,caught,WA Agar
13,1,Brisbane Heat,SW Billings,bowled,
13,1,Brisbane Heat,JJ Bazley,caught,CA Lynn
13,1,Brisbane Heat,MT Steketee,caught,T Kelly
13,2,Adelaide Strikers,J Weatherald,lbw,
13,2,Adelaide Strikers,MW Short,caught,MG Neser
13,2,Adelaide Strikers,CA Lynn,lbw,
13,2,Adelaide Strikers,AJ Hose,caught,MP Kuhnemann
13,2,Adelaide Strikers,T Kelly,caught,RA Whiteley
13,2,Adelaide Strikers,C de Grandhomme,bowled,
13,2,Adelaide Strikers,Rashid Khan,caught,C Munro
13,2,Adelaide Strikers,WA Agar,caught,JJ Peirson
13,2,Adelaide Strikers,HJ Nielsen,caught,MG Neser
2013-12-30,1,Melbourne Renegades,AJ Doolan,caught,BCJ Cutting
2013-12-30,1,Melbourne Renegades,JC Buttler,caught,PJ Forrest
2013-12-30,1,Melbourne Renegades,AJ Finch,caught,AC McDermott
2013-12-30,2,Brisbane Heat,C Kieswetter,caught,TLW Cooper
2013-12-30,2,Brisbane Heat,LA Pomersbach,bowled,
2013-12-30,2,Brisbane Heat,JA Burns,caught,JC Buttler
2013-12-30,2,Brisbane Heat,DT Christian,bowled,
2013-12-30,2,Brisbane Heat,CA Lynn,bowled,
2013-12-30,2,Brisbane Heat,PJ Forrest,caught,NJ Rimmington
2013-12-30,2,Brisbane Heat,BCJ Cutting,caught,TLW Cooper
2013-12-30,2,Brisbane Heat,NM Hauritz,run out,PM Nevill
2013-12-30,2,Brisbane Heat,CJ Gannon,bowled,
2013-12-30,2,Brisbane Heat,DL Vettori,run out,"JC Buttler, PM Nevill"
30,1,Sydney Sixers,J Edwards,caught,C Green
30,1,Sydney Sixers,DP Hughes,caught and bowled,
30,1,Sydney Sixers,JM Vince,lbw,
30,1,Sydney Sixers,MC Henriques,caught and bowled,
30,1,Sydney Sixers,JC Silk,caught,AJ Turner
30,2,Perth Scorchers,M Klinger,caught,SNJ O'Keefe
30,2,Perth Scorchers,SM Whiteman,caught,SA Abbott
30,2,Perth Scorchers,AJ Turner,caught,JC Silk
33,1,Brisbane Heat,J Brown,caught,SS Eskinazi
33,1,Brisbane Heat,C Munro,caught,C Connolly
33,1,Brisbane Heat,NA McSweeney,caught,JP Behrendorff
33,1,Brisbane Heat,SW Billings,caught,NR Hobson
33,1,Brisbane Heat,JJ Peirson,caught,CT Bancroft
33,1,Brisbane Heat,M Bryant,bowled,
33,1,Brisbane Heat,MG Neser,caught,C Connolly
33,1,Brisbane Heat,MT Steketee,caught,AM Hardie
33,1,Brisbane Heat,MJ Swepson,run out,"JP Inglis, AJ Tye"
33,2,Perth Scorchers,SS Eskinazi,caught,MP Kuhnemann
33,2,Perth Scorchers,AM Hardie,run out,"SW Billings, MP Kuhnemann"
33,2,Perth Scorchers,JP Inglis,caught,MG Neser
43,1,Melbourne Renegades,AJ Finch,caught,NM Coulter-Nile
43,1,Melbourne Renegades,MW Harvey,caught,MR Marsh
43,1,Melbourne Renegades,Mohammad Nabi,caught,JP Behrendorff
43,1,Melbourne Renegades,SB Harper,bowled,
43,1,Melbourne Renegades,CL White,retired hurt,
43,1,Melbourne Renegades,TLW Cooper,run out,
43,2,Perth Scorchers,CT Bancroft,bowled,
43,2,Perth Scorchers,SE Marsh,bowled,
43,2,Perth Scorchers,AJ Turner,caught and bowled,
43,2,Perth Scorchers,MR Marsh,caught,KW Richardson
43,2,Perth Scorchers,NR Hobson,caught,DT Christian
43,2,Perth Scorchers,HWR Cartwright,caught,KW Richardson
43,2,Perth Scorchers,AJ Tye,caught and bowled,
43,2,Perth Scorchers,NM Coulter-Nile,bowled,
43,2,Perth Scorchers,JP Behrendorff,caught,SB Harper
43,2,Perth Scorchers,Usman Qadir,bowled,
2011-12-21,1,Hobart Hurricanes,JW Wells,bowled,
2011-12-21,1,Hobart Hurricanes,TR Birt,caught,PM Nevill
2011-12-21,1,Hobart Hurricanes,PA Jaques,caught,MC Henriques
2011-12-21,2,Sydney Sixers,PM Nevill,bowled,
2011-12-21,2,Sydney Sixers,MJ Lumb,bowled,
2011-12-21,2,Sydney Sixers,SPD Smith,caught,B Laughlin
2011-12-21,2,Sydney Sixers,NJ Maddinson,lbw,
2011-12-21,2,Sydney Sixers,DJ Bravo,caught,OA Shah
2011-12-21,2,Sydney Sixers,DJ Thornely,bowled,
2011-12-21,2,Sydney Sixers,MC Henriques,caught,PA Jaques
2011-12-21,2,Sydney Sixers,B Lee,bowled,
2011-12-21,2,Sydney Sixers,JR Hazlewood,bowled,
2023-01-27,1,Brisbane Heat,J Brown,caught,N McAndrew
2023-01-27,1,Brisbane Heat,UT Khawaja,caught,M Gilkes
2023-01-27,1,Brisbane Heat,MT Renshaw,bowled,
2023-01-27,1,Brisbane Heat,M Labuschagne,caught,CJ Green
2023-01-27,1,Brisbane Heat,JJ Peirson,run out,"M Gilkes, AI Ross"
2023-01-27,2,Sydney Thunder,M Gilkes,caught,MP Kuhnemann
29,1,Brisbane Heat,JJ Peirson,bowled,
29,1,Brisbane Heat,CA Lynn,caught,RJ Quiney
29,1,Brisbane Heat,LMP Simmons,bowled,
29,1,Brisbane Heat,JA Burns,caught,BW Hilfenhaus
29,1,Brisbane Heat,NJ Reardon,caught,EP Gulbis
29,1,Brisbane Heat,BCJ Cutting,lbw,
29,1,Brisbane Heat,JK Lalor,run out,"PSP Handscomb, DJ Worrall"
29,2,Melbourne Stars,LJ Wright,bowled,
29,2,Melbourne Stars,KP Pietersen,lbw,
29,2,Melbourne Stars,MP Stoinis,caught,BCJ Cutting
29,2,Melbourne Stars,PSP Handscomb,stumped,JJ Peirson
29,2,Melbourne Stars,RJ Quiney,caught,BCJ Cutting
29,2,Melbourne Stars,DJ Hussey,caught,JK Lalor
29,2,Melbourne Stars,A Zampa,bowled,
29,2,Melbourne Stars,BW Hilfenhaus,bowled,
29,2,Melbourne Stars,DJ Worrall,bowled,
2023-02-02,1,Sydney Sixers,KR Patterson,caught,MP Kuhnemann
2023-02-02,1,Sydney Sixers,JR Philippe,caught,JJ Peirson
2023-02-02,1,Sydney Sixers,MC Henriques,lbw,
2023-02-02,1,Sydney Sixers,JC Silk,caught,J Brown
2023-02-02,1,Sydney Sixers,DP Hughes,bowled,
2023-02-02,1,Sydney Sixers,DT Christian,bowled,
2023-02-02,1,Sydney Sixers,BJ Dwarshuis,caught,MP Kuhnemann
2023-02-02,1,Sydney Sixers,H Kerr,caught and bowled,
2023-02-02,1,Sydney Sixers,SA Abbott,caught,M Bryant
2023-02-02,2,Brisbane Heat,SD Heazlett,run out,BJ Dwarshuis
2023-02-02,2,Brisbane Heat,J Brown,caught,JR Philippe
2023-02-02,2,Brisbane Heat,NA McSweeney,caught,JR Philippe
2023-02-02,2,Brisbane Heat,JJ Peirson,caught,DT Christian
2023-02-02,2,Brisbane Heat,SR Hain,caught and bowled,
2023-02-02,2,Brisbane Heat,M Bryant,caught,BJ Dwarshuis
39,1,Melbourne Stars,MP Stoinis,caught,LN O'Connor
39,1,Melbourne Stars,PSP Handscomb,run out,
39,2,Adelaide Strikers,J Weatherald,run out,
39,2,Adelaide Strikers,AT Carey,caught,NJ Maddinson
39,2,Adelaide Strikers,CA Ingram,caught,GJ Maxwell
39,2,Adelaide Strikers,JS Lehmann,caught,GJ Maxwell
39,2,Adelaide Strikers,JW Wells,caught,NJ Maddinson
39,2,Adelaide Strikers,Rashid Khan,caught,NJ Maddinson
39,2,Adelaide Strikers,MG Neser,bowled,
39,2,Adelaide Strikers,MW Short,bowled,
39,2,Adelaide Strikers,LN O'Connor,caught and bowled,
39,2,Adelaide Strikers,B Laughlin,bowled,
14,1,Hobart Hurricanes,DJM Short,caught,AJ Finch
14,1,Hobart Hurricanes,JDS Neesham,caught,SB Harper
14,1,Hobart Hurricanes,CP Jewell,bowled,
14,1,Hobart Hurricanes,Shadab Khan,caught,J Fraser-McGurk
14,1,Hobart Hurricanes,TH David,caught,TS Rogers
14,1,Hobart Hurricanes,Asif Ali,caught,Mujeeb Ur Rahman
14,1,Hobart Hurricanes,TD Paine,lbw,
14,1,Hobart Hurricanes,JS Paris,caught,SB Harper
14,1,Hobart Hurricanes,PG Dooley,caught,AJ Finch
14,1,Hobart Hurricanes,NT Ellis,caught,W Sutherland
14,2,Melbourne Renegades,NJ Maddinson,caught,CP Jewell
14,2,Melbourne Renegades,J Fraser-McGurk,stumped,TD Paine
14,2,Melbourne Renegades,SB Harper,caught,Asif Ali
14,2,Melbourne Renegades,AJ Finch,caught,TD Paine
14,2,Melbourne Renegades,AD Russell,bowled,
14,2,Melbourne Renegades,JW Wells,caught,TH David
14,2,Melbourne Renegades,AJ Hosein,caught,DJM Short
14,2,Melbourne Renegades,TS Rogers,bowled,
14,2,Melbourne Renegades,Mujeeb Ur Rahman,caught,JDS Neesham
14,2,Melbourne Renegades,W Sutherland,caught,JDS Neesham
2024-01-20,1,Adelaide Strikers,DJM Short,caught and bowled,
2024-01-20,1,Adelaide Strikers,MW Short,bowled,
2024-01-20,1,Adelaide Strikers,T Kelly,caught,MS Harris
2024-01-20,1,Adelaide Strikers,HJ Nielsen,run out,AM Hardie
2024-01-20,1,Adelaide Strikers,J Weatherald,bowled,
2024-01-20,1,Adelaide Strikers,JJ Bazley,caught,JP Inglis
2024-01-20,1,Adelaide Strikers,BAD Manenti,stumped,JP Inglis
2024-01-20,2,Perth Scorchers,S Fanning,caught,J Weatherald
2024-01-20,2,Perth Scorchers,MS Harris,caught,HTRY Thornton
2024-01-20,2,Perth Scorchers,SM Whiteman,caught,J Weatherald
2024-01-20,2,Perth Scorchers,AM Hardie,bowled,
2024-01-20,2,Perth Scorchers,JP Inglis,bowled,
2024-01-20,2,Perth Scorchers,NR Hobson,caught and bowled,
2024-01-20,2,Perth Scorchers,AC Agar,caught,BAD Manenti
2024-01-20,2,Perth Scorchers,AJ Tye,bowled,
2024-01-20,2,Perth Scorchers,JP Behrendorff,bowled,
2024-01-20,2,Perth Scorchers,C Connolly,caught,JJ Bazley
2014-12-30,1,Sydney Thunder,JH Kallis,bowled,
2014-12-30,1,Sydney Thunder,MEK Hussey,bowled,
2014-12-30,1,Sydney Thunder,AB McDonald,bowled,
2014-12-30,1,Sydney Thunder,AC Blizzard,caught,MW Short
2014-12-30,1,Sydney Thunder,EJG Morgan,caught,CJ Ferguson
2014-12-30,1,Sydney Thunder,CD Hartley,run out,DJ Bravo
2014-12-30,2,Melbourne Renegades,MS Wade,bowled,
2014-12-30,2,Melbourne Renegades,AJ Finch,caught,DP Hughes
32,1,Perth Scorchers,JP Inglis,caught and bowled,
32,1,Perth Scorchers,SM Whiteman,caught,JA Burns
32,1,Perth Scorchers,LS Livingstone,caught,B Laughlin
32,2,Brisbane Heat,M Bryant,caught,C Green
32,2,Brisbane Heat,CA Lynn,caught,LS Livingstone
32,2,Brisbane Heat,MT Renshaw,caught,MR Marsh
32,2,Brisbane Heat,T Banton,caught and bowled,
32,2,Brisbane Heat,BCJ Cutting,caught,TH David
32,2,Brisbane Heat,JJ Peirson,bowled,
32,2,Brisbane Heat,JA Burns,bowled,
32,2,Brisbane Heat,JL Pattinson,run out,
1,1,Sydney Thunder,KR Patterson,caught,DE Bollinger
1,1,Sydney Thunder,EJG Morgan,caught,BJ Haddin
1,1,Sydney Thunder,BJ Rohrer,caught,JJ Roy
1,1,Sydney Thunder,JR Doran,lbw,
1,1,Sydney Thunder,AD Russell,caught,BJ Haddin
1,1,Sydney Thunder,CJ Green,caught,DP Hughes
1,1,Sydney Thunder,RJ Gibson,caught,SW Billings
1,1,Sydney Thunder,PJ Cummins,caught,SW Billings
1,2,Sydney Sixers,JJ Roy,caught,PJ Cummins
10,1,Sydney Thunder,SM Whiteman,caught,JM Clarke
10,1,Sydney Thunder,M Gilkes,bowled,
10,1,Sydney Thunder,AD Hales,caught,JM Clarke
10,1,Sydney Thunder,SW Billings,caught,NM Coulter-Nile
10,1,Sydney Thunder,DR Sams,caught,Qais Ahmad
10,2,Melbourne Stars,JM Clarke,caught,SW Billings
10,2,Melbourne Stars,NCR Larkin,caught,N McAndrew
10,2,Melbourne Stars,MP Stoinis,caught,DR Sams
10,2,Melbourne Stars,GJ Maxwell,caught,BCJ Cutting
33,1,Melbourne Stars,J Avendano,caught and bowled,
33,1,Melbourne Stars,CA Wakim,caught,SB Harper
33,1,Melbourne Stars,TJ Dean,bowled,
33,1,Melbourne Stars,GJ Maxwell,caught,MW Harvey
33,1,Melbourne Stars,P Rowe,caught,MW Harvey
33,1,Melbourne Stars,TL O'Connell,caught,SE Marsh
33,1,Melbourne Stars,Qais Ahmad,caught,SE Marsh
33,1,Melbourne Stars,BL Couch,caught,SB Harper
33,1,Melbourne Stars,HWR Cartwright,caught,MW Harvey
33,1,Melbourne Stars,Haris Rauf,bowled,
33,2,Melbourne Renegades,SB Harper,stumped,P Rowe
33,2,Melbourne Renegades,SE Marsh,caught,BL Couch
33,2,Melbourne Renegades,NJ Maddinson,lbw,
33,2,Melbourne Renegades,AJ Finch,caught,Haris Rauf
33,2,Melbourne Renegades,Mohammad Nabi,bowled,
2013-12-21,1,Sydney Thunder,DA Warner,caught,JC Silk
2013-12-21,1,Sydney Thunder,MEK Hussey,caught,DLR Smith
2013-12-21,1,Sydney Thunder,EJG Morgan,caught,MJ Cosgrove
2013-12-21,1,Sydney Thunder,UT Khawaja,caught,DLR Smith
2013-12-21,1,Sydney Thunder,RGL Carters,caught,RS Bopara
2013-12-21,1,Sydney Thunder,BS Dean,bowled,
2013-12-21,2,Sydney Sixers,MJ Lumb,caught,DA Warner
2013-12-21,2,Sydney Sixers,MJ Cosgrove,caught,DP Nannes
2013-12-21,2,Sydney Sixers,NJ Maddinson,caught,DA Warner
2013-12-21,2,Sydney Sixers,SPD Smith,caught and bowled,
54,1,Adelaide Strikers,MW Short,caught and bowled,
54,1,Adelaide Strikers,TM Head,caught,W Sutherland
54,1,Adelaide Strikers,AJ Hose,caught,W Sutherland
54,1,Adelaide Strikers,C de Grandhomme,caught,JW Wells
54,1,Adelaide Strikers,RJ Gibson,caught,TS Rogers
54,1,Adelaide Strikers,AT Carey,caught,JW Wells
54,1,Adelaide Strikers,CJ Boyce,run out,"JW Wells, KW Richardson"
54,2,Melbourne Renegades,MJ Guptill,caught,AJ Hose
54,2,Melbourne Renegades,SE Marsh,caught,RJ Gibson
54,2,Melbourne Renegades,SB Harper,lbw,
54,2,Melbourne Renegades,MJJ Critchley,run out,"AT Carey, CJ Boyce"
23,1,Perth Scorchers,SE Marsh,caught,JD Wildermuth
23,1,Perth Scorchers,SM Whiteman,caught,SD Heazlett
23,1,Perth Scorchers,IR Bell,caught,MT Steketee
23,1,Perth Scorchers,AJ Turner,caught,JD Wildermuth
23,1,Perth Scorchers,M Klinger,caught,NJ Reardon
23,2,Brisbane Heat,JJ Peirson,caught,AJ Turner
23,2,Brisbane Heat,SD Heazlett,caught,AC Agar
23,2,Brisbane Heat,BB McCullum,caught,AC Agar
23,2,Brisbane Heat,JA Burns,caught,AC Agar
23,2,Brisbane Heat,NJ Reardon,caught,M Klinger
23,2,Brisbane Heat,BCJ Cutting,caught,AJ Turner
23,2,Brisbane Heat,JD Wildermuth,caught,CT Bancroft
23,2,Brisbane Heat,AI Ross,caught,AJ Turner
23,2,Brisbane Heat,MJ Swepson,caught,TT Bresnan
23,2,Brisbane Heat,MT Steketee,bowled,
27,1,Perth Scorchers,SM Whiteman,bowled,
27,1,Perth Scorchers,Z Crawley,bowled,
27,1,Perth Scorchers,AM Hardie,caught,AJ Hose
27,1,Perth Scorchers,JP Inglis,caught,AJ Hose
27,1,Perth Scorchers,LJ Evans,caught,DA Payne
27,1,Perth Scorchers,AC Agar,caught,J Overton
27,1,Perth Scorchers,C Connolly,caught,J Overton
27,2,Adelaide Strikers,DJM Short,caught,LJ Evans
19,1,Sydney Sixers,JL Denly,bowled,
19,1,Sydney Sixers,J Avendano,caught,MS Wade
19,1,Sydney Sixers,MC Henriques,run out,
19,1,Sydney Sixers,DP Hughes,caught,BR McDermott
19,1,Sydney Sixers,JC Silk,caught,GJ Bailey
19,1,Sydney Sixers,JR Philippe,caught,AJ Doolan
19,1,Sydney Sixers,SA Abbott,caught,BR McDermott
19,1,Sydney Sixers,TK Curran,caught,BR McDermott
19,2,Hobart Hurricanes,MS Wade,caught,SNJ O'Keefe
19,2,Hobart Hurricanes,AJ Doolan,caught,TK Curran
19,2,Hobart Hurricanes,DJM Short,bowled,
19,2,Hobart Hurricanes,BR McDermott,caught,JC Silk
19,2,Hobart Hurricanes,GJ Bailey,caught,MC Henriques
24,1,Brisbane Heat,M Bryant,bowled,
24,1,Brisbane Heat,BB McCullum,caught,Fawad Ahmed
24,1,Brisbane Heat,CA Lynn,caught,CJ Green
24,1,Brisbane Heat,BCJ Cutting,lbw,
24,1,Brisbane Heat,MT Renshaw,caught,GS Sandhu
24,1,Brisbane Heat,M Labuschagne,caught,JD Cook
24,1,Brisbane Heat,JL Pattinson,lbw,
24,1,Brisbane Heat,B Doggett,caught,JD Cook
24,2,Sydney Thunder,JC Buttler,lbw,
24,2,Sydney Thunder,CJ Ferguson,caught,M Bryant
2011-12-27,1,Sydney Sixers,MJ Lumb,caught,RJ Quiney
2011-12-27,1,Sydney Sixers,NJ Maddinson,lbw,
2011-12-27,1,Sydney Sixers,SPD Smith,lbw,
2011-12-27,1,Sydney Sixers,MC Henriques,caught,LJ Wright
2011-12-27,1,Sydney Sixers,DJ Bravo,caught,JP Faulkner
2011-12-27,1,Sydney Sixers,PM Nevill,caught and bowled,
2011-12-27,1,Sydney Sixers,BJ Rohrer,caught,DJ Hussey
2011-12-27,1,Sydney Sixers,DJ Thornely,run out,"MS Wade, CJ McKay"
2011-12-27,1,Sydney Sixers,B Lee,run out,"LJ Wright, MS Wade"
2011-12-27,2,Melbourne Stars,MS Wade,caught,SPD Smith
2011-12-27,2,Melbourne Stars,RJ Quiney,caught,MC Henriques
2011-12-27,2,Melbourne Stars,GJ Bailey,caught,MJ Lumb
2011-12-27,2,Melbourne Stars,CL White,caught,B Lee
2011-12-27,2,Melbourne Stars,DJ Hussey,run out,BJ Rohrer
2011-12-27,2,Melbourne Stars,LJ Wright,caught,MJ Lumb
2011-12-27,2,Melbourne Stars,AC Voges,run out,"NJ Maddinson, PM Nevill"
2011-12-27,2,Melbourne Stars,JP Faulkner,caught,SPD Smith
2016-01-21,1,Adelaide Strikers,DPMD Jayawardene,caught,CD Hartley
2016-01-21,1,Adelaide Strikers,TP Ludeman,caught,AD Russell
2016-01-21,1,Adelaide Strikers,TM Head,caught,BJ Rohrer
2016-01-21,1,Adelaide Strikers,BJ Hodge,bowled,
2016-01-21,1,Adelaide Strikers,JS Lehmann,caught,CJ Green
2016-01-21,1,Adelaide Strikers,MG Neser,bowled,
2016-01-21,1,Adelaide Strikers,AI Ross,bowled,
2016-01-21,2,Sydney Thunder,SR Watson,caught,JS Lehmann
2016-01-21,2,Sydney Thunder,MEK Hussey,caught,TP Ludeman
10,1,Sydney Sixers,J Edwards,stumped,PSP Handscomb
10,1,Sydney Sixers,JL Denly,caught,DJ Bravo
10,1,Sydney Sixers,DP Hughes,bowled,
10,1,Sydney Sixers,MC Henriques,lbw,
10,1,Sydney Sixers,JR Philippe,bowled,
10,1,Sydney Sixers,TK Curran,lbw,
10,1,Sydney Sixers,SA Abbott,caught,PSP Handscomb
10,1,Sydney Sixers,SNJ O'Keefe,caught,GJ Maxwell
10,1,Sydney Sixers,BJ Dwarshuis,caught,GJ Maxwell
10,2,Melbourne Stars,BR Dunk,caught,BJ Dwarshuis
10,2,Melbourne Stars,NCR Larkin,caught,MC Henriques
10,2,Melbourne Stars,PSP Handscomb,caught,MC Henriques
10,2,Melbourne Stars,GJ Maxwell,caught,JC Silk
10,2,Melbourne Stars,MP Stoinis,caught,JR Philippe
20,1,Hobart Hurricanes,DJM Short,caught,JJ Peirson
20,1,Hobart Hurricanes,BR McDermott,bowled,
20,1,Hobart Hurricanes,PSP Handscomb,bowled,
20,1,Hobart Hurricanes,DJ Malan,bowled,
20,1,Hobart Hurricanes,CA Ingram,caught,XC Bartlett
20,1,Hobart Hurricanes,TH David,bowled,
20,1,Hobart Hurricanes,KMA Paul,caught and bowled,
20,1,Hobart Hurricanes,W Parker,bowled,
20,1,Hobart Hurricanes,SM Boland,bowled,
20,1,Hobart Hurricanes,RP Meredith,run out,
20,2,Brisbane Heat,SD Heazlett,caught,BR McDermott
20,2,Brisbane Heat,JD Wildermuth,caught,RP Meredith
20,2,Brisbane Heat,TLW Cooper,bowled,
20,2,Brisbane Heat,M Bryant,caught,CA Ingram
20,2,Brisbane Heat,L Gregory,caught,BR McDermott
20,2,Brisbane Heat,JJ Peirson,caught,DJM Short
20,2,Brisbane Heat,S Milenko,caught,DJ Malan
20,2,Brisbane Heat,MT Steketee,run out,
17,1,Sydney Thunder,AD Hales,bowled,
17,1,Sydney Thunder,UT Khawaja,run out,
17,1,Sydney Thunder,CJ Ferguson,caught,JW Wells
17,1,Sydney Thunder,AI Ross,bowled,
17,1,Sydney Thunder,DR Sams,lbw,
17,2,Adelaide Strikers,PD Salt,caught,CJ Ferguson
17,2,Adelaide Strikers,MW Short,caught,DR Sams
17,2,Adelaide Strikers,AT Carey,caught,M Gilkes
17,2,Adelaide Strikers,JW Wells,caught,AI Ross
17,2,Adelaide Strikers,J Weatherald,caught,CJ Green
17,2,Adelaide Strikers,C Valente,caught,CJ Ferguson
17,2,Adelaide Strikers,CL White,caught,DR Sams
17,2,Adelaide Strikers,Rashid Khan,run out,
17,2,Adelaide Strikers,WA Agar,run out,
26,1,Melbourne Stars,BR Dunk,lbw,
26,1,Melbourne Stars,PSP Handscomb,caught,BJ Webster
26,1,Melbourne Stars,KP Pietersen,caught,MW Short
26,1,Melbourne Stars,SE Gotch,caught,TP Ludeman
