match_id,inning,batting_team,player_out,kind,fielders
20,1,Sydney Sixers,AJ Healy,caught,M Carmichael
20,1,Sydney Sixers,A Gardner,caught,EJ Smith
20,1,Sydney Sixers,EA Burns,caught,M Hinkley
20,1,Sydney Sixers,SJ McGlashan,caught,EL King
20,1,Sydney Sixers,EA Perry,caught,EJ Villani
20,1,Sydney Sixers,D van Niekerk,caught,H Graham
20,1,Sydney Sixers,M Kapp,run out,
20,1,Sydney Sixers,LG Smith,bowled,
20,1,Sydney Sixers,AR Reakes,caught,TMM Newton
20,1,Sydney Sixers,SE Aley,run out,
20,2,Perth Scorchers,EJ Villani,caught,EA Perry
20,2,Perth Scorchers,NE Bolton,lbw,
20,2,Perth Scorchers,NR Sciver,caught,KJ Garth
20,2,Perth Scorchers,H Graham,bowled,
20,1,Perth Scorchers,SFM Devine,caught,JL Barsby
20,1,Perth Scorchers,C Piparo,caught,L Wolvaardt
20,1,Perth Scorchers,ML Green,stumped,TJ McPharlin
20,1,Perth Scorchers,BL Mooney,caught,M Penna
20,1,Perth Scorchers,M Kapp,caught,KM Mack
20,2,Adelaide Strikers,DJS Dottin,bowled,
20,2,Adelaide Strikers,L Wolvaardt,caught,P Cleary
20,2,Adelaide Strikers,TM McGrath,bowled,
20,2,Adelaide Strikers,BE Patterson,lbw,
51,1,Hobart Hurricanes,EJ Villani,caught,G Prestwidge
51,1,Hobart Hurricanes,BF Smith,bowled,
51,1,Hobart Hurricanes,NJ Carey,caught,TT Beaumont
51,2,Melbourne Renegades,TT Beaumont,caught and bowled,
51,2,Melbourne Renegades,H Kaur,caught,L Lee
51,2,Melbourne Renegades,G Prestwidge,caught,NJ Carey
51,2,Melbourne Renegades,HK Matthews,caught,BF Smith
51,2,Melbourne Renegades,C Webb,caught,R Johnston
51,2,Melbourne Renegades,G Wareham,bowled,
51,2,Melbourne Renegades,JE Duffin,caught,NE Stalenberg
51,2,Melbourne Renegades,JE Dooley,bowled,
51,2,Melbourne Renegades,SJ Coyte,caught,BF Smith
51,2,Melbourne Renegades,Sara Kennedy,bowled,
10,1,Hobart Hurricanes,EG Fazackerley,caught,M du Preez
10,1,Hobart Hurricanes,HK Matthews,run out,
10,1,Hobart Hurricanes,S Mandhana,caught,A Sutherland
10,1,Hobart Hurricanes,HC Knight,caught,A Sutherland
10,1,Hobart Hurricanes,S Daffara,caught,M du Preez
10,1,Hobart Hurricanes,G Redmayne,run out,
10,2,Melbourne Stars,L Lee,caught,CL Hall
10,2,Melbourne Stars,KM Mack,caught,G Redmayne
10,2,Melbourne Stars,AR Reakes,caught,HC Knight
10,2,Melbourne Stars,M du Preez,caught and bowled,
10,2,Melbourne Stars,GA Elwiss,caught,G Redmayne
10,2,Melbourne Stars,EA Osborne,caught,EG Fazackerley
10,2,Melbourne Stars,A King,caught,EG Fazackerley
10,2,Melbourne Stars,NM Hancock,caught and bowled,
10,2,Melbourne Stars,A Sutherland,caught,M Phillips
10,2,Melbourne Stars,M Blows,caught,M Phillips
17,1,Melbourne Stars,A Lanning,caught,EJ Villani
17,1,Melbourne Stars,L Lee,caught,TMM Newton
17,1,Melbourne Stars,M du Preez,caught,M Hinkley
17,1,Melbourne Stars,GA Elwiss,run out,
17,2,Perth Scorchers,NE Bolton,caught and bowled,
52,1,Perth Scorchers,AE Jones,bowled,
52,1,Perth Scorchers,G Redmayne,caught,HC Knight
52,1,Perth Scorchers,MM Lanning,bowled,
52,1,Perth Scorchers,NE Bolton,caught,FC Wilson
52,1,Perth Scorchers,NR Sciver,caught,CL Tryon
52,1,Perth Scorchers,C Piparo,lbw,
52,1,Perth Scorchers,H Graham,caught,B Vakarewa
52,1,Perth Scorchers,KJ Garth,run out,
52,1,Perth Scorchers,T Peschel,run out,
52,1,Perth Scorchers,JL Barsby,run out,
52,2,Hobart Hurricanes,NJ Carey,caught,G Redmayne
52,2,Hobart Hurricanes,HC Knight,caught,G Redmayne
52,2,Hobart Hurricanes,FC Wilson,caught,C Piparo
52,2,Hobart Hurricanes,EG Fazackerley,caught,AE Jones
53,1,Sydney Thunder,RH Priest,caught,BL Mooney
53,1,Sydney Thunder,NE Stalenberg,caught,KL Short
53,1,Sydney Thunder,AJ Blackwell,stumped,BL Mooney
53,1,Sydney Thunder,RL Haynes,caught,L Harris
53,1,Sydney Thunder,SR Taylor,bowled,
53,1,Sydney Thunder,H Kaur,caught,KL Short
53,1,Sydney Thunder,R Trenaman,run out,
53,2,Brisbane Heat,GM Harris,lbw,
53,2,Brisbane Heat,SJ Johnson,run out,
53,2,Brisbane Heat,KL Short,run out,
53,2,Brisbane Heat,JL Jonassen,stumped,RH Priest
53,2,Brisbane Heat,BL Mooney,stumped,RH Priest
53,2,Brisbane Heat,JE Dooley,bowled,
53,2,Brisbane Heat,L Wolvaardt,run out,
15,1,Melbourne Renegades,L Lee,bowled,
15,1,Melbourne Renegades,EG Fazackerley,bowled,
15,1,Melbourne Renegades,AE Satterthwaite,caught,H Silver-holmes
15,1,Melbourne Renegades,S Molineux,caught,EA Perry
15,1,Melbourne Renegades,C Webb,caught,AR Reakes
15,1,Melbourne Renegades,M Brown,caught,A Gardner
15,1,Melbourne Renegades,C Leeson,caught,A Gardner
15,2,Sydney Sixers,AJ Healy,caught,C Leeson
15,2,Sydney Sixers,A Gardner,caught,M Strano
19,1,Melbourne Renegades,HK Matthews,caught,R McKenna
19,1,Melbourne Renegades,C Webb,bowled,
19,1,Melbourne Renegades,DJS Dottin,caught,T Flintoff
19,1,Melbourne Renegades,A Capsey,caught,R McKenna
19,1,Melbourne Renegades,G Wareham,caught,YH Bhatia
19,1,Melbourne Renegades,N Faltum,caught,T Flintoff
19,2,Melbourne Stars,IY Mckeon,caught,SJ Coyte
19,2,Melbourne Stars,YH Bhatia,run out,"HK Matthews, N Faltum"
19,2,Melbourne Stars,MM Lanning,caught,DJS Dottin
19,2,Melbourne Stars,R McKenna,run out,"HK Matthews, N Faltum"
19,2,Melbourne Stars,A Sutherland,stumped,N Faltum
19,2,Melbourne Stars,M Kapp,caught,C Webb
19,2,Melbourne Stars,T Flintoff,caught,G Wareham
19,2,Melbourne Stars,DB Sharma,caught,G Prestwidge
19,2,Melbourne Stars,KJ Garth,run out,"N Faltum, G Prestwidge"
23,1,Sydney Sixers,AJ Healy,caught,AJ Blackwell
23,1,Sydney Sixers,EA Perry,caught,EA Osborne
23,1,Sydney Sixers,SJ McGlashan,caught,RL Haynes
23,2,Sydney Thunder,SR Taylor,caught,AJ Healy
23,2,Sydney Thunder,NE Stalenberg,bowled,
23,2,Sydney Thunder,RL Haynes,bowled,
23,2,Sydney Thunder,AJ Blackwell,caught,EA Leys
23,2,Sydney Thunder,H Kaur,caught,LG Smith
23,2,Sydney Thunder,NJ Carey,caught,D van Niekerk
23,2,Sydney Thunder,EA Osborne,bowled,
51,1,Adelaide Strikers,SW Bates,caught,BM Devchand
51,1,Adelaide Strikers,TM McGrath,stumped,AE Jones
51,1,Adelaide Strikers,SFM Devine,caught,MM Lanning
51,1,Adelaide Strikers,ML Schutt,caught,H Graham
51,1,Adelaide Strikers,BE Patterson,caught,KL Cross
51,1,Adelaide Strikers,TJ McPharlin,caught,MM Lanning
51,1,Adelaide Strikers,A Wellington,run out,
51,2,Perth Scorchers,MM Lanning,caught,SW Bates
51,2,Perth Scorchers,EJ Villani,bowled,
51,2,Perth Scorchers,C Piparo,stumped,TJ McPharlin
51,2,Perth Scorchers,AE Jones,bowled,
51,2,Perth Scorchers,H Graham,caught,T Saville
51,2,Perth Scorchers,KL Cross,bowled,
51,2,Perth Scorchers,LK Ebsary,caught,T Saville
51,2,Perth Scorchers,HNK Jensen,caught and bowled,
51,2,Perth Scorchers,BM Devchand,bowled,
51,2,Perth Scorchers,P Cleary,bowled,
40,1,Adelaide Strikers,TT Beaumont,bowled,
40,1,Adelaide Strikers,CM Edwards,lbw,
40,1,Adelaide Strikers,TM McGrath,lbw,
40,1,Adelaide Strikers,SFM Devine,caught,KM Mack
40,1,Adelaide Strikers,S Nitschke,caught,KM Beams
40,1,Adelaide Strikers,SJ Elliott,lbw,
40,1,Adelaide Strikers,TJ McPharlin,lbw,
40,1,Adelaide Strikers,SJ Coyte,run out,
40,1,Adelaide Strikers,ML Schutt,stumped,EJ Inglis
40,2,Melbourne Stars,JE Cameron,lbw,
40,2,Melbourne Stars,HNK Jensen,run out,
40,2,Melbourne Stars,EJ Inglis,bowled,
40,2,Melbourne Stars,NR Sciver,stumped,TJ McPharlin
3,1,Adelaide Strikers,SW Bates,run out,
3,1,Adelaide Strikers,TM McGrath,caught,JL Jonassen
3,1,Adelaide Strikers,BE Patterson,caught,GM Harris
3,1,Adelaide Strikers,A Wellington,bowled,
3,1,Adelaide Strikers,SFM Devine,caught,JL Barsby
3,1,Adelaide Strikers,TJ McPharlin,run out,
3,1,Adelaide Strikers,ML Schutt,caught,GM Harris
3,2,Brisbane Heat,GM Harris,lbw,
3,2,Brisbane Heat,SJ Johnson,caught,TJ McPharlin
36,1,Brisbane Heat,BL Mooney,bowled,
36,1,Brisbane Heat,KL Short,bowled,
36,1,Brisbane Heat,DM Kimmince,lbw,
36,1,Brisbane Heat,DJS Dottin,caught,A Sutherland
36,1,Brisbane Heat,L Harris,caught,KM Mack
36,1,Brisbane Heat,SJ Johnson,caught and bowled,
36,1,Brisbane Heat,JL Jonassen,caught,A Lanning
36,1,Brisbane Heat,H Birkett,caught,EA Osborne
36,2,Melbourne Stars,L Lee,bowled,
36,2,Melbourne Stars,KM Mack,caught,BL Mooney
36,2,Melbourne Stars,EA Osborne,lbw,
36,2,Melbourne Stars,A Lanning,caught,JL Jonassen
4,1,Hobart Hurricanes,RH Priest,caught,A Gardner
4,1,Hobart Hurricanes,M du Preez,caught,RP Yadav
4,1,Hobart Hurricanes,R Johnston,caught,Shafali Verma
4,1,Hobart Hurricanes,NJ Carey,bowled,
4,1,Hobart Hurricanes,NE Stalenberg,lbw,
4,1,Hobart Hurricanes,SK Moloney,caught,A Gardner
4,1,Hobart Hurricanes,RM Ghosh,caught,AR Reakes
4,1,Hobart Hurricanes,B Vakarewa,bowled,
4,1,Hobart Hurricanes,TJ Vlaeminck,bowled,
4,2,Sydney Sixers,AJ Healy,bowled,
4,2,Sydney Sixers,A Gardner,caught,RH Priest
4,2,Sydney Sixers,EA Perry,stumped,RH Priest
4,2,Sydney Sixers,Shafali Verma,caught,TJ Vlaeminck
4,2,Sydney Sixers,AR Reakes,bowled,
10,1,Melbourne Renegades,L Lee,caught,BL Mooney
10,1,Melbourne Renegades,EG Fazackerley,bowled,
10,1,Melbourne Renegades,AE Satterthwaite,caught,SFM Devine
10,1,Melbourne Renegades,S Molineux,caught,T Peschel
10,1,Melbourne Renegades,C Webb,run out,
31,1,Perth Scorchers,BL Mooney,bowled,
31,1,Perth Scorchers,NR Sciver-Brunt,run out,"G Redmayne, CR Knott"
31,1,Perth Scorchers,SFM Devine,run out,"JL Jonassen, M Hinkley"
31,2,Brisbane Heat,GM Harris,lbw,
31,2,Brisbane Heat,AC Kerr,caught and bowled,
31,2,Brisbane Heat,M du Preez,caught,C Piparo
31,2,Brisbane Heat,CR Knott,caught,CC Ainsworth
31,2,Brisbane Heat,JL Jonassen,caught,A King
31,2,Brisbane Heat,G Voll,caught,AE Jones
31,2,Brisbane Heat,BAM Heath,caught,AL Edgar
31,2,Brisbane Heat,M Hinkley,caught,BL Mooney
31,2,Brisbane Heat,G Redmayne,caught,BL Mooney
31,2,Brisbane Heat,NM Hancock,caught,T Peschel
15,1,Sydney Sixers,AJ Healy,caught,NJ Carey
15,1,Sydney Sixers,SJ Bryce,lbw,
15,1,Sydney Sixers,A Gardner,caught,CL Tryon
15,1,Sydney Sixers,HJ Armitage,bowled,
15,1,Sydney Sixers,M Brown,bowled,
15,1,Sydney Sixers,S Ecclestone,caught,DN Wyatt
15,1,Sydney Sixers,EA Perry,caught,EJ Villani
15,2,Hobart Hurricanes,L Lee,lbw,
15,2,Hobart Hurricanes,DN Wyatt,caught,EA Perry
15,2,Hobart Hurricanes,NJ Carey,caught,AJ Healy
15,2,Hobart Hurricanes,H Graham,bowled,
15,2,Hobart Hurricanes,EJ Villani,caught,A Gardner
15,2,Hobart Hurricanes,CL Tryon,caught,S Ecclestone
15,2,Hobart Hurricanes,M Strano,run out,S Ecclestone
15,2,Hobart Hurricanes,T Saville,stumped,AJ Healy
15,2,Hobart Hurricanes,A Smith,caught,EA Perry
2023-12-02,1,Adelaide Strikers,KM Mack,bowled,
2023-12-02,1,Adelaide Strikers,TM McGrath,bowled,
2023-12-02,1,Adelaide Strikers,L Wolvaardt,stumped,G Redmayne
2023-12-02,1,Adelaide Strikers,BE Patterson,caught,GM Harris
2023-12-02,1,Adelaide Strikers,M Penna,caught,CG Sippel
2023-12-02,2,Brisbane Heat,GM Harris,caught,KM Mack
2023-12-02,2,Brisbane Heat,G Redmayne,caught,TM McGrath
2023-12-02,2,Brisbane Heat,M du Preez,bowled,
2023-12-02,2,Brisbane Heat,L Harris,bowled,
2023-12-02,2,Brisbane Heat,CR Knott,caught,TM McGrath
2023-12-02,2,Brisbane Heat,JL Jonassen,bowled,
2023-12-02,2,Brisbane Heat,G Voll,caught,M Penna
2023-12-02,2,Brisbane Heat,M Hinkley,caught,JL Barsby
28,1,Perth Scorchers,BL Mooney,caught,M Kapp
28,1,Perth Scorchers,M Banting,bowled,
28,1,Perth Scorchers,S Glenn,bowled,
28,1,Perth Scorchers,SFM Devine,run out,
28,2,Sydney Sixers,EA Perry,lbw,
28,2,Sydney Sixers,A Gardner,lbw,
28,2,Sydney Sixers,AJ Healy,caught,BL Mooney
28,2,Sydney Sixers,EA Burns,caught,LR Down
28,2,Sydney Sixers,D van Niekerk,caught,SFM Devine
55,1,Sydney Sixers,AJ Healy,bowled,
55,1,Sydney Sixers,Shafali Verma,lbw,
55,1,Sydney Sixers,NE Bolton,bowled,
55,1,Sydney Sixers,AR Reakes,caught,M Kapp
55,2,Perth Scorchers,SFM Devine,caught,L Cheatle
55,2,Perth Scorchers,BL Mooney,caught and bowled,
42,1,Melbourne Stars,MM Lanning,caught,S Ismail
42,1,Melbourne Stars,A Capsey,stumped,L Lee
42,1,Melbourne Stars,ME Bouchier,caught and bowled,
42,1,Melbourne Stars,SIR Dunkley,bowled,
42,1,Melbourne Stars,A Sutherland,stumped,L Lee
42,1,Melbourne Stars,T Flintoff,caught,NJ Carey
42,1,Melbourne Stars,S Reid,stumped,L Lee
42,1,Melbourne Stars,SK Moloney,caught,NE Stalenberg
42,1,Melbourne Stars,KJ Garth,caught,EJ Villani
42,1,Melbourne Stars,MH Illingworth,caught,ML Gibson
42,2,Hobart Hurricanes,BF Smith,caught,T Flintoff
42,2,Hobart Hurricanes,EJ Villani,caught,ME Bouchier
47,1,Perth Scorchers,SFM Devine,caught,D Brown
47,1,Perth Scorchers,BL Mooney,caught,JL Barsby
47,1,Perth Scorchers,H Graham,caught,BE Patterson
47,2,Adelaide Strikers,D van Niekerk,caught,H Graham
47,2,Adelaide Strikers,L Wolvaardt,caught,M Carmichael
47,2,Adelaide Strikers,TM McGrath,caught,C Piparo
47,2,Adelaide Strikers,BE Patterson,caught,SFM Devine
47,2,Adelaide Strikers,A Wellington,caught,H Graham
55,1,Sydney Sixers,AE Jones,caught,M Brown
55,1,Sydney Sixers,A Gardner,caught,GM Harris
55,1,Sydney Sixers,AJ Healy,bowled,
55,1,Sydney Sixers,SJ McGlashan,caught,NA Plane
55,1,Sydney Sixers,AR Reakes,caught,DN Wyatt
55,2,Melbourne Renegades,RH Priest,caught,AE Jones
55,2,Melbourne Renegades,DN Wyatt,bowled,
55,2,Melbourne Renegades,KL Britt,bowled,
55,2,Melbourne Renegades,GM Harris,caught,AJ Healy
55,2,Melbourne Renegades,S Molineux,caught,EA Leys
55,2,Melbourne Renegades,M Brown,caught,KJ Garth
55,2,Melbourne Renegades,M Strano,bowled,
55,2,Melbourne Renegades,A Yates,caught,SJ McGlashan
55,2,Melbourne Renegades,NA Plane,bowled,
12,1,Hobart Hurricanes,L Lee,caught,ML Gibson
12,1,Hobart Hurricanes,DN Wyatt,bowled,
12,1,Hobart Hurricanes,EJ Villani,caught,IY Mckeon
12,1,Hobart Hurricanes,H Graham,caught,DB Sharma
12,1,Hobart Hurricanes,NJ Carey,bowled,
12,1,Hobart Hurricanes,CL Tryon,stumped,YH Bhatia
12,1,Hobart Hurricanes,T Saville,bowled,
12,2,Melbourne Stars,IY Mckeon,lbw,
12,2,Melbourne Stars,MM Lanning,bowled,
12,2,Melbourne Stars,YH Bhatia,caught,CL Tryon
31,1,Melbourne Renegades,E Kershaw,bowled,
31,1,Melbourne Renegades,JE Duffin,bowled,
31,1,Melbourne Renegades,DN Wyatt,run out,
31,1,Melbourne Renegades,AE Satterthwaite,caught,H Silver-holmes
31,1,Melbourne Renegades,C Webb,run out,
31,1,Melbourne Renegades,EJ Inglis,caught,AJ Healy
31,1,Melbourne Renegades,CJ Koski,stumped,AJ Healy
31,1,Melbourne Renegades,M Brown,caught,LG Smith
31,2,Sydney Sixers,EA Perry,bowled,
31,2,Sydney Sixers,A Gardner,caught,DN Wyatt
31,2,Sydney Sixers,EA Burns,bowled,
9,1,Sydney Sixers,AJ Healy,lbw,
9,1,Sydney Sixers,A Gardner,caught,SL Bates
9,1,Sydney Sixers,EA Burns,run out,
9,1,Sydney Sixers,SJ McGlashan,bowled,
9,2,Sydney Thunder,RL Haynes,lbw,
9,2,Sydney Thunder,NE Stalenberg,caught,EA Perry
9,2,Sydney Thunder,RH Priest,run out,
9,2,Sydney Thunder,AJ Blackwell,caught,SE Aley
9,2,Sydney Thunder,SR Taylor,caught,D van Niekerk
9,2,Sydney Thunder,H Kaur,bowled,
9,2,Sydney Thunder,NJ Carey,run out,
38,1,Perth Scorchers,SW Bates,caught,A Gardner
38,1,Perth Scorchers,EJ Villani,bowled,
38,1,Perth Scorchers,NE Bolton,caught,AR Reakes
38,1,Perth Scorchers,H Graham,caught,A Gardner
38,1,Perth Scorchers,KH Brunt,caught,M Kapp
38,1,Perth Scorchers,C Piparo,caught,AJ Healy
38,1,Perth Scorchers,A Shrubsole,bowled,
38,1,Perth Scorchers,LK Ebsary,bowled,
38,1,Perth Scorchers,EJ Smith,run out,
38,2,Sydney Sixers,AJ Healy,caught,NE Bolton
38,2,Sydney Sixers,A Gardner,run out,
38,2,Sydney Sixers,EA Perry,caught,EJ Villani
38,2,Sydney Sixers,SJ McGlashan,stumped,EJ Smith
38,2,Sydney Sixers,M Kapp,bowled,
38,2,Sydney Sixers,AR Reakes,bowled,
46,1,Melbourne Stars,KM Mack,bowled,
46,1,Melbourne Stars,L Lee,caught,AR Reakes
46,1,Melbourne Stars,M du Preez,caught,AJ Healy
46,1,Melbourne Stars,GA Elwiss,caught,SJ McGlashan
46,1,Melbourne Stars,A Lanning,caught,EA Burns
46,1,Melbourne Stars,A King,stumped,AJ Healy
46,1,Melbourne Stars,EA Osborne,caught,AR Reakes
46,2,Sydney Sixers,AR Reakes,bowled,
46,2,Sydney Sixers,A Gardner,caught,EA Osborne
46,2,Sydney Sixers,AJ Healy,caught,KM Beams
46,2,Sydney Sixers,EA Burns,stumped,N Faltum
46,2,Sydney Sixers,SJ McGlashan,run out,
53,1,Perth Scorchers,BL Mooney,caught,C Leeson
53,1,Perth Scorchers,ML Green,bowled,
53,2,Melbourne Renegades,AC Jayangani,caught,SFM Devine
53,2,Melbourne Renegades,HK Matthews,caught,AL Edgar
53,2,Melbourne Renegades,JE Dooley,caught,L Mills
53,2,Melbourne Renegades,C Webb,caught,P Cleary
11,1,Melbourne Stars,L Winfield-Hill,caught,BL Mooney
11,1,Melbourne Stars,JI Rodrigues,caught,SFM Devine
11,1,Melbourne Stars,A Capsey,caught,P Cleary
11,1,Melbourne Stars,A Sutherland,caught,SFM Devine
11,1,Melbourne Stars,KJ Garth,caught,BL Mooney
11,1,Melbourne Stars,N Faltum,lbw,
11,1,Melbourne Stars,SK Moloney,caught,BL Mooney
11,1,Melbourne Stars,S Reid,run out,"BL Mooney, A King"
11,1,Melbourne Stars,R McKenna,caught,A King
11,2,Perth Scorchers,SFM Devine,caught,N Faltum
11,2,Perth Scorchers,C Piparo,bowled,
11,2,Perth Scorchers,ML Green,bowled,
11,2,Perth Scorchers,M Kapp,caught,N Faltum
11,2,Perth Scorchers,BL Mooney,bowled,
11,2,Perth Scorchers,M Carmichael,caught,R McKenna
11,2,Perth Scorchers,A King,bowled,
11,2,Perth Scorchers,AL Edgar,run out,"KJ Garth, T Flintoff"
48,1,Brisbane Heat,ML Green,bowled,
48,1,Brisbane Heat,BL Mooney,caught,C Leeson
48,1,Brisbane Heat,JL Jonassen,caught,C Leeson
48,1,Brisbane Heat,GM Harris,run out,
48,2,Melbourne Renegades,A Lanning,run out,
48,2,Melbourne Renegades,TT Beaumont,lbw,
48,2,Melbourne Renegades,DN Wyatt,caught,M Hinkley
48,2,Melbourne Renegades,C Webb,caught,BL Mooney
56,1,Adelaide Strikers,D van Niekerk,bowled,
56,1,Adelaide Strikers,L Wolvaardt,bowled,
56,1,Adelaide Strikers,BE Patterson,caught,KJ Garth
56,2,Melbourne Stars,MM Lanning,caught,A Wellington
8,1,Melbourne Stars,SIR Dunkley,caught,A Wellington
8,1,Melbourne Stars,MM Lanning,caught,JL Barsby
8,1,Melbourne Stars,A Sutherland,stumped,BE Patterson
8,1,Melbourne Stars,A Capsey,stumped,BE Patterson
8,1,Melbourne Stars,R McKenna,stumped,BE Patterson
8,1,Melbourne Stars,ME Bouchier,bowled,
8,2,Adelaide Strikers,L Wolvaardt,bowled,
8,2,Adelaide Strikers,TM McGrath,lbw,
8,2,Adelaide Strikers,BE Patterson,lbw,
8,2,Adelaide Strikers,KM Mack,bowled,
8,2,Adelaide Strikers,GL Adams,caught,A Sutherland
8,2,Adelaide Strikers,A O'Neil,caught,R McKenna
51,1,Sydney Sixers,AJ Healy,caught,SFM Devine
51,1,Sydney Sixers,A Gardner,bowled,
51,1,Sydney Sixers,HJ Armitage,bowled,
51,1,Sydney Sixers,EA Burns,bowled,
51,1,Sydney Sixers,M Kapp,bowled,
51,1,Sydney Sixers,D van Niekerk,caught,SFM Devine
51,1,Sydney Sixers,J Hicks,run out,
51,1,Sydney Sixers,LG Smith,caught,SJ Coyte
51,1,Sydney Sixers,H Silver-holmes,bowled,
51,2,Adelaide Strikers,SW Bates,bowled,
51,2,Adelaide Strikers,TM McGrath,caught,EA Burns
34,1,Sydney Thunder,T Wilson,caught,Poonam Yadav
34,1,Sydney Thunder,S Mandhana,caught,GM Harris
34,1,Sydney Thunder,CL Hall,lbw,
34,1,Sydney Thunder,DB Sharma,caught,G Voll
34,1,Sydney Thunder,P Litchfield,caught,NM Hancock
34,1,Sydney Thunder,A Learoyd,bowled,
34,1,Sydney Thunder,SJ Johnson,caught,GM Harris
34,2,Brisbane Heat,GM Harris,caught,IECM Wong
34,2,Brisbane Heat,G Voll,bowled,
34,2,Brisbane Heat,G Redmayne,caught,S Mandhana
34,2,Brisbane Heat,M Hinkley,caught,P Litchfield
34,2,Brisbane Heat,L Harris,caught,DB Sharma
25,1,Sydney Thunder,R Trenaman,caught,RH Priest
25,1,Sydney Thunder,SJ Johnson,bowled,
25,1,Sydney Thunder,TT Beaumont,run out,
25,1,Sydney Thunder,RL Haynes,caught,NJ Carey
25,1,Sydney Thunder,P Litchfield,stumped,RH Priest
25,1,Sydney Thunder,LG Smith,bowled,
25,1,Sydney Thunder,T Wilson,run out,
25,2,Hobart Hurricanes,NE Stalenberg,caught,T Wilson
25,2,Hobart Hurricanes,HK Matthews,caught,P Litchfield
25,2,Hobart Hurricanes,NJ Carey,caught,RL Haynes
25,2,Hobart Hurricanes,CL Tryon,caught,HC Knight
25,2,Hobart Hurricanes,CL Hall,bowled,
25,2,Hobart Hurricanes,SK Moloney,stumped,T Wilson
25,2,Hobart Hurricanes,E Kershaw,bowled,
33,1,Hobart Hurricanes,NE Stalenberg,bowled,
33,1,Hobart Hurricanes,RH Priest,caught,AC Jayangani
33,1,Hobart Hurricanes,RM Ghosh,caught,A King
33,1,Hobart Hurricanes,M du Preez,caught and bowled,
33,1,Hobart Hurricanes,NJ Carey,bowled,
33,1,Hobart Hurricanes,R Johnston,caught,M Kapp
33,1,Hobart Hurricanes,SK Moloney,caught,M Carmichael
33,1,Hobart Hurricanes,TJ Vlaeminck,caught,M Kapp
33,2,Perth Scorchers,BL Mooney,caught,NE Stalenberg
33,2,Perth Scorchers,SFM Devine,caught,RH Priest
33,2,Perth Scorchers,C Piparo,stumped,RH Priest
33,2,Perth Scorchers,AC Jayangani,caught,NE Stalenberg
33,2,Perth Scorchers,H Graham,lbw,
33,2,Perth Scorchers,M Carmichael,lbw,
33,2,Perth Scorchers,M Kapp,caught and bowled,
33,2,Perth Scorchers,T Peschel,bowled,
2024-12-01,1,Melbourne Renegades,C Webb,caught,JI Rodrigues
2024-12-01,1,Melbourne Renegades,S Molineux,caught,L Harris
2024-12-01,1,Melbourne Renegades,DJS Dottin,run out,"G Redmayne, CR Knott"
2024-12-01,1,Melbourne Renegades,G Wareham,caught,GM Harris
2024-12-01,1,Melbourne Renegades,NE Stalenberg,caught,GM Harris
2024-12-01,1,Melbourne Renegades,N Faltum,caught,JL Jonassen
2024-12-01,1,Melbourne Renegades,G Prestwidge,bowled,
2024-12-01,1,Melbourne Renegades,SJ Coyte,stumped,G Redmayne
2024-12-01,1,Melbourne Renegades,HK Matthews,caught,LK Hamilton
2024-12-01,2,Brisbane Heat,GM Harris,caught,SJ Coyte
2024-12-01,2,Brisbane Heat,JI Rodrigues,caught,S Molineux
2024-12-01,2,Brisbane Heat,G Redmayne,caught,C Bekker
2024-12-01,2,Brisbane Heat,CR Knott,caught,G Prestwidge
2024-12-01,2,Brisbane Heat,L Harris,bowled,
2024-12-01,2,Brisbane Heat,L Winfield-Hill,caught,HK Matthews
44,1,Melbourne Renegades,DN Wyatt,caught,A King
44,1,Melbourne Renegades,A Lanning,caught,EJ Villani
44,1,Melbourne Renegades,TT Beaumont,bowled,
44,2,Melbourne Stars,EJ Villani,caught,A Lanning
44,2,Melbourne Stars,M du Preez,caught,G Wareham
44,2,Melbourne Stars,L Lee,lbw,
20,1,Melbourne Stars,S Reid,caught,NJ Carey
20,1,Melbourne Stars,A Capsey,caught,NJ Carey
20,1,Melbourne Stars,A Sutherland,caught,ML Gibson
20,1,Melbourne Stars,ME Bouchier,caught,NE Stalenberg
20,1,Melbourne Stars,SIR Dunkley,caught,R Johnston
20,1,Melbourne Stars,MM Lanning,caught,EJ Villani
20,1,Melbourne Stars,R McKenna,bowled,
20,1,Melbourne Stars,KJ Garth,caught,M Strano
20,2,Hobart Hurricanes,L Lee,caught,A Capsey
20,2,Hobart Hurricanes,BF Smith,lbw,
20,2,Hobart Hurricanes,H Graham,caught,N Faltum
20,2,Hobart Hurricanes,EJ Villani,caught,S Day
34,1,Brisbane Heat,ML Green,caught and bowled,
34,1,Brisbane Heat,SJ Johnson,bowled,
34,1,Brisbane Heat,JL Jonassen,lbw,
34,1,Brisbane Heat,GM Harris,run out,
34,1,Brisbane Heat,BL Mooney,bowled,
34,1,Brisbane Heat,L Harris,bowled,
34,1,Brisbane Heat,KL Short,caught,RH Priest
34,1,Brisbane Heat,DM Kimmince,bowled,
34,2,Sydney Thunder,RH Priest,run out,
34,2,Sydney Thunder,RL Haynes,lbw,
34,2,Sydney Thunder,T Wilson,lbw,
34,2,Sydney Thunder,AJ Blackwell,lbw,
34,2,Sydney Thunder,P Litchfield,caught,M Hinkley
34,2,Sydney Thunder,Nida Dar,bowled,
34,2,Sydney Thunder,RM Farrell,caught,GM Harris
34,2,Sydney Thunder,L Griffith,bowled,
