match_id,inning,batting_team,player,runs_scored,balls_faced,strike_rate,fours,sixes
6,2,Melbourne Stars,C Smith,37,30,123.33,6,0
6,2,Melbourne Stars,A Capsey,1,3,33.33,0,0
6,2,Melbourne Stars,A Sutherland,8,11,72.73,0,0
6,2,Melbourne Stars,KJ Garth,18,21,85.71,1,0
6,2,Melbourne Stars,N Faltum,24,19,126.32,1,0
6,2,Melbourne Stars,T Flintoff,3,5,60.0,0,0
6,2,Melbourne Stars,SK Moloney,3,7,42.86,0,0
6,2,Melbourne Stars,S Reid,0,1,0.0,0,0
6,2,Melbourne Stars,R McKenna,1,1,100.0,0,0
6,2,Melbourne Stars,S Day,2,1,200.0,0,0
9,1,Perth Scorchers,EJ Villani,15,16,93.75,3,0
9,1,Perth Scorchers,NE Bolton,14,14,100.0,3,0
9,1,Perth Scorchers,H Graham,7,16,43.75,1,0
9,1,Perth Scorchers,NR Sciver,4,4,100.0,1,0
9,1,Perth Scorchers,KH Brunt,29,32,90.62,3,0
9,1,Perth Scorchers,LK Ebsary,6,8,75.0,1,0
9,1,Perth Scorchers,M Carmichael,22,25,88.0,0,0
9,1,Perth Scorchers,TMM Newton,7,4,175.0,1,0
9,1,Perth Scorchers,P Cleary,1,1,100.0,0,0
9,2,Brisbane Heat,BL Mooney,10,9,111.11,2,0
9,2,Brisbane Heat,KL Short,50,48,104.17,5,0
9,2,Brisbane Heat,L Wolvaardt,2,2,100.0,0,0
9,2,Brisbane Heat,DJS Dottin,45,48,93.75,4,1
9,2,Brisbane Heat,DM Kimmince,1,2,50.0,0,0
9,2,Brisbane Heat,L Harris,7,4,175.0,1,0
24,1,Perth Scorchers,BL Mooney,7,7,100.0,1,0
24,1,Perth Scorchers,C Piparo,17,17,100.0,1,1
24,1,Perth Scorchers,D Hemalatha,41,26,157.69,4,1
24,1,Perth Scorchers,SFM Devine,48,34,141.18,6,1
24,1,Perth Scorchers,AE Jones,19,19,100.0,2,0
24,1,Perth Scorchers,M Hinkley,19,9,211.11,2,1
24,1,Perth Scorchers,A King,1,2,50.0,0,0
24,1,Perth Scorchers,CC Ainsworth,0,2,0.0,0,0
24,1,Perth Scorchers,AL Edgar,5,4,125.0,0,0
24,2,Sydney Thunder,AC Jayangani,0,4,0.0,0,0
24,2,Sydney Thunder,P Litchfield,27,22,122.73,5,0
24,2,Sydney Thunder,G Voll,8,8,100.0,1,0
24,2,Sydney Thunder,HC Knight,13,19,68.42,0,0
24,2,Sydney Thunder,T Wilson,10,14,71.43,0,0
24,2,Sydney Thunder,A Learoyd,4,8,50.0,0,0
24,2,Sydney Thunder,SJ Johnson,3,6,50.0,0,0
24,2,Sydney Thunder,HJ Darlington,10,13,76.92,1,0
24,2,Sydney Thunder,T Peschel,8,10,80.0,1,0
24,2,Sydney Thunder,S Ismail,2,4,50.0,0,0
24,2,Sydney Thunder,SL Bates,1,9,11.11,0,0
30,1,Perth Scorchers,EJ Villani,23,20,115.0,4,0
30,1,Perth Scorchers,MM Lanning,70,56,125.0,7,2
30,1,Perth Scorchers,AE Jones,14,13,107.69,2,0
30,1,Perth Scorchers,NE Bolton,0,1,0.0,0,0
30,1,Perth Scorchers,H Graham,5,11,45.45,0,0
30,1,Perth Scorchers,LK Ebsary,12,14,85.71,0,0
30,1,Perth Scorchers,KL Cross,4,5,80.0,0,0
30,2,Brisbane Heat,GM Harris,27,29,93.1,3,0
30,2,Brisbane Heat,BL Mooney,35,28,125.0,5,0
30,2,Brisbane Heat,SJ Johnson,17,14,121.43,0,2
30,2,Brisbane Heat,KL Short,1,4,25.0,0,0
30,2,Brisbane Heat,JL Jonassen,28,26,107.69,2,0
30,2,Brisbane Heat,JE Dooley,13,13,100.0,2,0
30,2,Brisbane Heat,L Harris,6,2,300.0,1,0
5,1,Brisbane Heat,GM Harris,136,59,230.51,12,11
5,1,Brisbane Heat,G Redmayne,15,12,125.0,3,0
5,1,Brisbane Heat,G Voll,0,1,0.0,0,0
5,1,Brisbane Heat,M du Preez,39,23,169.57,7,0
5,1,Brisbane Heat,JL Jonassen,1,3,33.33,0,0
5,1,Brisbane Heat,BAM Heath,16,11,145.45,3,0
5,1,Brisbane Heat,CR Knott,4,3,133.33,1,0
5,1,Brisbane Heat,M Hinkley,2,5,40.0,0,0
5,1,Brisbane Heat,NM Hancock,9,3,300.0,2,0
5,2,Perth Scorchers,L Winfield-Hill,14,14,100.0,2,0
5,2,Perth Scorchers,BL Mooney,60,30,200.0,6,4
5,2,Perth Scorchers,SFM Devine,14,12,116.67,2,0
5,2,Perth Scorchers,M Darke,0,1,0.0,0,0
5,2,Perth Scorchers,AE Jones,30,17,176.47,2,2
5,2,Perth Scorchers,AL Edgar,12,22,54.55,1,0
5,2,Perth Scorchers,A King,11,10,110.0,2,0
5,2,Perth Scorchers,L Mills,14,9,155.56,1,1
5,2,Perth Scorchers,CC Ainsworth,3,4,75.0,0,0
5,2,Perth Scorchers,P Cleary,1,1,100.0,0,0
9,1,Melbourne Stars,YH Bhatia,36,28,128.57,3,2
9,1,Melbourne Stars,IY Mckeon,24,24,100.0,5,0
9,1,Melbourne Stars,MM Lanning,58,35,165.71,5,3
9,1,Melbourne Stars,A Sutherland,12,10,120.0,2,0
9,1,Melbourne Stars,R McKenna,52,22,236.36,7,3
9,1,Melbourne Stars,M Kapp,4,1,400.0,1,0
9,2,Sydney Sixers,EA Perry,31,25,124.0,5,0
9,2,Sydney Sixers,AJ Healy,4,4,100.0,1,0
9,2,Sydney Sixers,SJ Bryce,4,5,80.0,1,0
9,2,Sydney Sixers,A Gardner,1,7,14.29,0,0
9,2,Sydney Sixers,HJ Armitage,14,9,155.56,1,1
9,2,Sydney Sixers,Siow Tzin Yee,0,1,0.0,0,0
41,1,Hobart Hurricanes,S Mandhana,16,16,100.0,3,0
41,1,Hobart Hurricanes,EG Fazackerley,8,4,200.0,2,0
41,1,Hobart Hurricanes,HC Knight,19,27,70.37,2,0
41,1,Hobart Hurricanes,G Redmayne,1,2,50.0,0,0
41,1,Hobart Hurricanes,SK Moloney,2,5,40.0,0,0
41,1,Hobart Hurricanes,M Hinkley,8,12,66.67,0,0
41,1,Hobart Hurricanes,CL Hall,37,30,123.33,2,0
41,1,Hobart Hurricanes,B Hepburn,9,12,75.0,0,0
41,1,Hobart Hurricanes,M Phillips,9,12,75.0,0,0
41,2,Melbourne Renegades,S Molineux,20,6,333.33,3,1
41,2,Melbourne Renegades,AE Satterthwaite,28,35,80.0,3,0
41,2,Melbourne Renegades,DN Wyatt,14,14,100.0,2,0
41,2,Melbourne Renegades,JE Duffin,2,8,25.0,0,0
41,2,Melbourne Renegades,CJ Koski,18,20,90.0,1,0
41,2,Melbourne Renegades,C Webb,22,19,115.79,3,0
41,2,Melbourne Renegades,EJ Inglis,7,7,100.0,1,0
18,1,Sydney Sixers,AJ Healy,6,11,54.55,1,0
18,1,Sydney Sixers,EA Perry,28,48,58.33,1,0
18,1,Sydney Sixers,SJ McGlashan,14,18,77.78,2,0
18,1,Sydney Sixers,M Kapp,9,13,69.23,0,0
18,1,Sydney Sixers,A Gardner,0,1,0.0,0,0
18,1,Sydney Sixers,SE Aley,9,16,56.25,0,0
18,1,Sydney Sixers,AR Reakes,3,4,75.0,0,0
18,1,Sydney Sixers,LA Marsh,3,5,60.0,0,0
18,1,Sydney Sixers,RS Dick,4,3,133.33,0,0
18,1,Sydney Sixers,K Sutherland,0,1,0.0,0,0
18,2,Melbourne Stars,MM Lanning,37,38,97.37,2,0
18,2,Melbourne Stars,KM Mack,6,15,40.0,1,0
18,2,Melbourne Stars,NR Sciver,7,13,53.85,0,0
18,2,Melbourne Stars,A Lanning,0,5,0.0,0,0
18,2,Melbourne Stars,KM Applebee,27,24,112.5,5,0
11,1,Sydney Sixers,AJ Healy,5,6,83.33,1,0
11,1,Sydney Sixers,EA Perry,0,1,0.0,0,0
11,1,Sydney Sixers,D van Niekerk,0,5,0.0,0,0
11,1,Sydney Sixers,A Gardner,38,41,92.68,2,1
11,1,Sydney Sixers,SJ McGlashan,40,32,125.0,4,0
11,1,Sydney Sixers,M Kapp,16,14,114.29,1,0
11,1,Sydney Sixers,AR Reakes,11,9,122.22,2,0
11,1,Sydney Sixers,SE Aley,5,7,71.43,0,0
11,1,Sydney Sixers,LC Sthalekar,3,3,100.0,0,0
11,1,Sydney Sixers,EA Leys,1,2,50.0,0,0
11,2,Melbourne Stars,EJ Inglis,6,8,75.0,1,0
11,2,Melbourne Stars,MM Lanning,66,48,137.5,9,1
11,2,Melbourne Stars,JE Cameron,0,2,0.0,0,0
11,2,Melbourne Stars,HNK Jensen,31,30,103.33,4,0
11,2,Melbourne Stars,KM Mack,14,16,87.5,1,0
53,1,Hobart Hurricanes,HK Matthews,44,44,100.0,5,0
53,1,Hobart Hurricanes,S Daffara,13,17,76.47,1,0
53,1,Hobart Hurricanes,G Redmayne,40,37,108.11,1,0
53,1,Hobart Hurricanes,SK Moloney,14,11,127.27,1,0
53,1,Hobart Hurricanes,EG Fazackerley,0,2,0.0,0,0
53,1,Hobart Hurricanes,V Pyke,9,7,128.57,1,0
53,1,Hobart Hurricanes,NM Hancock,3,2,150.0,0,0
53,2,Melbourne Stars,KM Mack,17,16,106.25,3,0
53,2,Melbourne Stars,KJ Martin,15,17,88.24,1,0
53,2,Melbourne Stars,GA Elwiss,13,18,72.22,0,0
53,2,Melbourne Stars,EA Osborne,30,29,103.45,1,0
53,2,Melbourne Stars,A Lanning,7,7,100.0,1,0
53,2,Melbourne Stars,A King,13,13,100.0,1,0
53,2,Melbourne Stars,M Blows,16,10,160.0,3,0
53,2,Melbourne Stars,A Sutherland,8,8,100.0,1,0
53,2,Melbourne Stars,KM Beams,2,2,100.0,0,0
23,1,Adelaide Strikers,SW Bates,32,34,94.12,3,0
23,1,Adelaide Strikers,TT Beaumont,17,21,80.95,2,0
23,1,Adelaide Strikers,TM McGrath,1,2,50.0,0,0
23,1,Adelaide Strikers,SFM Devine,10,11,90.91,0,0
23,1,Adelaide Strikers,BE Patterson,37,28,132.14,3,1
23,1,Adelaide Strikers,T Saville,12,20,60.0,0,0
23,1,Adelaide Strikers,ML Schutt,1,1,100.0,0,0
23,1,Adelaide Strikers,A Wellington,1,1,100.0,0,0
23,1,Adelaide Strikers,TJ McPharlin,1,2,50.0,0,0
23,2,Brisbane Heat,BL Mooney,81,48,168.75,10,0
23,2,Brisbane Heat,KL Short,27,39,69.23,1,1
23,2,Brisbane Heat,L Wolvaardt,4,10,40.0,0,0
23,2,Brisbane Heat,DJS Dottin,4,1,400.0,1,0
35,1,Melbourne Renegades,HK Matthews,20,14,142.86,4,0
35,1,Melbourne Renegades,AC Jayangani,2,7,28.57,0,0
35,1,Melbourne Renegades,JE Dooley,2,4,50.0,0,0
35,1,Melbourne Renegades,S Molineux,12,15,80.0,1,0
35,1,Melbourne Renegades,C Webb,30,36,83.33,2,0
35,1,Melbourne Renegades,C Leeson,7,12,58.33,0,0
35,1,Melbourne Renegades,RK O'Donnell,1,4,25.0,0,0
35,1,Melbourne Renegades,G Prestwidge,0,2,0.0,0,0
35,1,Melbourne Renegades,E Hayward,2,7,28.57,0,0
35,1,Melbourne Renegades,SJ Coyte,1,1,100.0,0,0
35,1,Melbourne Renegades,S Ismail,1,2,50.0,0,0
35,2,Hobart Hurricanes,EJ Villani,41,34,120.59,5,0
35,2,Hobart Hurricanes,L Lee,10,6,166.67,2,0
35,2,Hobart Hurricanes,M du Preez,6,5,120.0,1,0
35,2,Hobart Hurricanes,H Graham,23,19,121.05,3,0
26,1,Sydney Sixers,AJ Healy,5,5,100.0,1,0
26,1,Sydney Sixers,EA Perry,2,7,28.57,0,0
26,1,Sydney Sixers,A Gardner,24,24,100.0,3,0
26,1,Sydney Sixers,EA Burns,23,17,135.29,4,0
26,1,Sydney Sixers,D van Niekerk,28,32,87.5,2,0
26,1,Sydney Sixers,M Kapp,26,27,96.3,2,0
26,1,Sydney Sixers,SE Aley,3,6,50.0,0,0
26,1,Sydney Sixers,M Darke,2,2,100.0,0,0
26,2,Brisbane Heat,BL Mooney,25,23,108.7,3,0
26,2,Brisbane Heat,ML Green,25,26,96.15,4,0
26,2,Brisbane Heat,JL Jonassen,33,28,117.86,5,0
26,2,Brisbane Heat,GM Harris,26,18,144.44,3,1
26,2,Brisbane Heat,L Harris,15,6,250.0,0,2
5,1,Perth Scorchers,EJ Villani,32,25,128.0,6,0
5,1,Perth Scorchers,AE Jones,57,29,196.55,8,2
5,1,Perth Scorchers,NE Bolton,40,33,121.21,3,0
5,1,Perth Scorchers,H Graham,3,6,50.0,0,0
5,1,Perth Scorchers,KL Cross,20,10,200.0,2,1
5,1,Perth Scorchers,LK Ebsary,0,2,0.0,0,0
5,1,Perth Scorchers,C Piparo,1,1,100.0,0,0
5,1,Perth Scorchers,BM Devchand,8,9,88.89,0,0
5,1,Perth Scorchers,HM Brennan,1,2,50.0,0,0
5,1,Perth Scorchers,T Peschel,1,3,33.33,0,0
5,2,Sydney Sixers,AJ Healy,2,5,40.0,0,0
5,2,Sydney Sixers,EA Perry,102,58,175.86,14,2
5,2,Sydney Sixers,A Gardner,26,22,118.18,5,0
5,2,Sydney Sixers,EA Burns,0,1,0.0,0,0
5,2,Sydney Sixers,SJ McGlashan,3,5,60.0,0,0
5,2,Sydney Sixers,D van Niekerk,32,21,152.38,5,0
14,1,Sydney Thunder,R Trenaman,38,34,111.76,6,0
14,1,Sydney Thunder,TT Beaumont,30,27,111.11,4,0
14,1,Sydney Thunder,RL Haynes,4,5,80.0,0,0
14,1,Sydney Thunder,HC Knight,2,6,33.33,0,0
14,1,Sydney Thunder,P Litchfield,1,1,100.0,0,0
14,2,Brisbane Heat,GM Harris,2,3,66.67,0,0
14,2,Brisbane Heat,JL Jonassen,14,9,155.56,2,0
14,2,Brisbane Heat,L Harris,0,2,0.0,0,0
14,2,Brisbane Heat,AC Kerr,3,7,42.86,0,0
14,2,Brisbane Heat,ML Green,1,2,50.0,0,0
14,2,Brisbane Heat,G Redmayne,0,1,0.0,0,0
14,2,Brisbane Heat,DM Kimmince,8,4,200.0,0,1
14,2,Brisbane Heat,M Hinkley,1,2,50.0,0,0
13,1,Brisbane Heat,GM Harris,18,17,105.88,0,1
13,1,Brisbane Heat,E Johnston,28,21,133.33,4,1
13,1,Brisbane Heat,G Voll,48,40,120.0,7,0
13,1,Brisbane Heat,M du Preez,8,13,61.54,0,0
13,1,Brisbane Heat,JL Jonassen,4,7,57.14,0,0
13,1,Brisbane Heat,BAM Heath,2,5,40.0,0,0
13,1,Brisbane Heat,CR Knott,31,14,221.43,4,2
13,1,Brisbane Heat,M Hinkley,2,3,66.67,0,0
13,2,Melbourne Stars,SIR Dunkley,1,3,33.33,0,0
13,2,Melbourne Stars,MM Lanning,5,16,31.25,0,0
13,2,Melbourne Stars,A Capsey,52,43,120.93,4,1
13,2,Melbourne Stars,A Sutherland,8,7,114.29,1,0
13,2,Melbourne Stars,ME Bouchier,9,5,180.0,2,0
13,2,Melbourne Stars,N Faltum,6,10,60.0,0,0
13,2,Melbourne Stars,KJ Garth,45,27,166.67,7,0
13,2,Melbourne Stars,R McKenna,2,5,40.0,0,0
13,2,Melbourne Stars,S Day,1,4,25.0,0,0
3,1,Brisbane Heat,BL Mooney,50,44,113.64,6,0
3,1,Brisbane Heat,KL Short,17,15,113.33,1,0
3,1,Brisbane Heat,GM Harris,3,7,42.86,0,0
3,1,Brisbane Heat,JL Jonassen,6,7,85.71,1,0
3,1,Brisbane Heat,ML Green,21,14,150.0,2,1
3,1,Brisbane Heat,SJ Johnson,6,3,200.0,1,0
3,1,Brisbane Heat,M Hinkley,13,13,100.0,1,0
3,1,Brisbane Heat,L Harris,36,17,211.76,4,2
3,2,Sydney Sixers,AJ Healy,13,11,118.18,2,0
3,2,Sydney Sixers,EA Perry,27,30,90.0,3,0
3,2,Sydney Sixers,A Gardner,10,5,200.0,1,1
3,2,Sydney Sixers,EA Burns,4,8,50.0,1,0
3,2,Sydney Sixers,M Kapp,2,6,33.33,0,0
3,2,Sydney Sixers,M Darke,13,17,76.47,1,0
3,2,Sydney Sixers,LG Smith,1,2,50.0,0,0
3,2,Sydney Sixers,H Silver-holmes,0,2,0.0,0,0
3,2,Sydney Sixers,J Hicks,0,2,0.0,0,0
3,2,Sydney Sixers,SE Aley,0,1,0.0,0,0
3,2,Sydney Sixers,S Campbell,0,4,0.0,0,0
23,1,Hobart Hurricanes,FC Wilson,6,8,75.0,1,0
23,1,Hobart Hurricanes,M Phillips,13,21,61.9,0,0
23,1,Hobart Hurricanes,HC Knight,77,49,157.14,9,2
23,1,Hobart Hurricanes,NJ Carey,5,11,45.45,0,0
23,1,Hobart Hurricanes,EG Fazackerley,18,16,112.5,0,1
23,1,Hobart Hurricanes,CL Tryon,21,11,190.91,1,2
23,1,Hobart Hurricanes,CL Hall,5,4,125.0,0,0
23,2,Sydney Thunder,RH Priest,50,33,151.52,7,2
23,2,Sydney Thunder,NE Stalenberg,6,7,85.71,1,0
23,2,Sydney Thunder,RL Haynes,4,4,100.0,1,0
23,2,Sydney Thunder,AJ Blackwell,26,28,92.86,2,0
23,2,Sydney Thunder,P Litchfield,26,29,89.66,2,0
23,2,Sydney Thunder,Nida Dar,8,8,100.0,0,0
28,1,Hobart Hurricanes,HK Matthews,34,40,85.0,3,0
28,1,Hobart Hurricanes,S Daffara,11,15,73.33,1,0
28,1,Hobart Hurricanes,G Redmayne,20,29,68.97,0,0
28,1,Hobart Hurricanes,L Winfield,15,16,93.75,0,0
28,1,Hobart Hurricanes,V Pyke,14,15,93.33,1,0
28,1,Hobart Hurricanes,V Krishnamurthy,9,5,180.0,1,0
28,2,Brisbane Heat,BL Mooney,62,43,144.19,8,0
28,2,Brisbane Heat,KL Short,19,18,105.56,3,0
28,2,Brisbane Heat,DJS Dottin,15,16,93.75,2,0
28,2,Brisbane Heat,DM Kimmince,13,11,118.18,2,0
2,1,Hobart Hurricanes,RH Priest,0,1,0.0,0,0
2,1,Hobart Hurricanes,HK Matthews,0,1,0.0,0,0
2,1,Hobart Hurricanes,NJ Carey,1,6,16.67,0,0
2,1,Hobart Hurricanes,NE Stalenberg,28,27,103.7,4,1
2,1,Hobart Hurricanes,CL Hall,15,16,93.75,1,0
2,1,Hobart Hurricanes,E Kershaw,0,3,0.0,0,0
2,1,Hobart Hurricanes,CL Tryon,20,18,111.11,1,1
2,1,Hobart Hurricanes,SK Moloney,4,7,57.14,1,0
2,1,Hobart Hurricanes,A Smith,4,13,30.77,0,0
2,1,Hobart Hurricanes,B Hepburn,1,5,20.0,0,0
2,1,Hobart Hurricanes,B Vakarewa,1,2,50.0,0,0
2,2,Adelaide Strikers,TM McGrath,18,24,75.0,1,0
2,2,Adelaide Strikers,A O'Neil,2,5,40.0,0,0
2,2,Adelaide Strikers,L Wolvaardt,51,42,121.43,8,0
2,2,Adelaide Strikers,BE Patterson,6,13,46.15,0,0
30,1,Adelaide Strikers,SJ Taylor,48,37,129.73,6,0
30,1,Adelaide Strikers,SACA King,21,21,100.0,3,0
30,1,Adelaide Strikers,BE Patterson,0,2,0.0,0,0
30,1,Adelaide Strikers,SFM Devine,32,32,100.0,3,0
30,1,Adelaide Strikers,LK Ebsary,13,16,81.25,1,0
30,1,Adelaide Strikers,SJ Coyte,4,5,80.0,0,0
30,1,Adelaide Strikers,TM McGrath,4,5,80.0,0,0
30,1,Adelaide Strikers,S Nitschke,8,2,400.0,2,0
30,2,Perth Scorchers,CM Edwards,14,21,66.67,1,0
30,2,Perth Scorchers,NE Bolton,10,8,125.0,2,0
30,2,Perth Scorchers,DJS Dottin,13,11,118.18,3,0
30,2,Perth Scorchers,C Piparo,0,2,0.0,0,0
30,2,Perth Scorchers,KH Brunt,4,9,44.44,1,0
30,2,Perth Scorchers,JCL Wallace,29,33,87.88,3,0
30,2,Perth Scorchers,H Graham,4,9,44.44,0,0
30,2,Perth Scorchers,P Cleary,10,19,52.63,1,0
30,2,Perth Scorchers,NJ Shaw,0,3,0.0,0,0
30,2,Perth Scorchers,KJ Hartshorn,1,1,100.0,0,0
26,1,Perth Scorchers,BL Mooney,0,5,0.0,0,0
26,1,Perth Scorchers,M Darke,31,24,129.17,5,0
26,1,Perth Scorchers,SFM Devine,28,26,107.69,5,0
26,1,Perth Scorchers,AE Jones,33,20,165.0,3,1
26,1,Perth Scorchers,NR Sciver-Brunt,53,32,165.62,6,0
26,1,Perth Scorchers,A King,10,10,100.0,1,0
26,1,Perth Scorchers,C Piparo,5,2,250.0,1,0
26,1,Perth Scorchers,AL Edgar,1,1,100.0,0,0
26,2,Adelaide Strikers,KM Mack,71,52,136.54,9,0
26,2,Adelaide Strikers,L Wolvaardt,6,7,85.71,1,0
26,2,Adelaide Strikers,TM McGrath,30,22,136.36,5,0
26,2,Adelaide Strikers,BE Patterson,35,32,109.38,3,0
26,2,Adelaide Strikers,DR Gibson,16,7,228.57,2,1
32,1,Sydney Thunder,TT Beaumont,12,20,60.0,0,0
32,1,Sydney Thunder,SJ Johnson,2,6,33.33,0,0
32,1,Sydney Thunder,HC Knight,25,21,119.05,4,1
32,1,Sydney Thunder,RL Haynes,1,4,25.0,0,0
32,1,Sydney Thunder,P Litchfield,9,12,75.0,1,0
32,1,Sydney Thunder,R Trenaman,27,30,90.0,1,1
32,1,Sydney Thunder,T Wilson,11,13,84.62,1,0
32,1,Sydney Thunder,HJ Darlington,10,7,142.86,1,0
32,1,Sydney Thunder,LG Smith,5,5,100.0,0,0
32,1,Sydney Thunder,S Ismail,0,1,0.0,0,0
32,1,Sydney Thunder,SL Bates,0,1,0.0,0,0
32,2,Brisbane Heat,GM Harris,4,8,50.0,0,0
32,2,Brisbane Heat,G Redmayne,59,45,131.11,8,0
32,2,Brisbane Heat,JL Jonassen,10,15,66.67,1,0
32,2,Brisbane Heat,G Voll,31,31,100.0,5,0
2022-11-26,1,Adelaide Strikers,KM Mack,31,26,119.23,5,0
2022-11-26,1,Adelaide Strikers,L Wolvaardt,15,16,93.75,3,0
2022-11-26,1,Adelaide Strikers,TM McGrath,24,21,114.29,2,1
2022-11-26,1,Adelaide Strikers,DJS Dottin,52,35,148.57,6,2
2022-11-26,1,Adelaide Strikers,BE Patterson,7,9,77.78,1,0
2022-11-26,1,Adelaide Strikers,M Penna,0,4,0.0,0,0
2022-11-26,1,Adelaide Strikers,TJ McPharlin,8,9,88.89,0,0
2022-11-26,2,Sydney Sixers,SW Bates,10,17,58.82,1,0
2022-11-26,2,Sydney Sixers,AJ Healy,1,5,20.0,0,0
2022-11-26,2,Sydney Sixers,EA Perry,33,32,103.12,5,0
2022-11-26,2,Sydney Sixers,A Gardner,0,4,0.0,0,0
2022-11-26,2,Sydney Sixers,EA Burns,1,3,33.33,0,0
2022-11-26,2,Sydney Sixers,NE Bolton,32,27,118.52,3,0
2022-11-26,2,Sydney Sixers,S Ecclestone,15,8,187.5,1,1
2022-11-26,2,Sydney Sixers,M Brown,34,17,200.0,2,3
2022-11-26,2,Sydney Sixers,K Peterson,5,4,125.0,0,0
2022-11-26,2,Sydney Sixers,A Genford,1,2,50.0,0,0
2022-11-26,2,Sydney Sixers,L Cheatle,1,1,100.0,0,0
52,1,Sydney Thunder,RL Haynes,43,30,143.33,4,2
52,1,Sydney Thunder,RH Priest,4,5,80.0,1,0
52,1,Sydney Thunder,AJ Blackwell,41,37,110.81,3,0
52,1,Sydney Thunder,NE Stalenberg,16,19,84.21,2,0
52,1,Sydney Thunder,SR Taylor,24,17,141.18,3,0
52,1,Sydney Thunder,NJ Carey,8,9,88.89,1,0
52,1,Sydney Thunder,FC Wilson,3,3,100.0,0,0
52,2,Brisbane Heat,BL Mooney,27,16,168.75,5,0
52,2,Brisbane Heat,KL Short,6,5,120.0,1,0
52,2,Brisbane Heat,GM Harris,57,44,129.55,8,1
52,2,Brisbane Heat,DM Kimmince,42,33,127.27,2,1
52,2,Brisbane Heat,JL Jonassen,8,9,88.89,1,0
52,2,Brisbane Heat,DJS Dottin,0,1,0.0,0,0
45,1,Brisbane Heat,GM Harris,7,9,77.78,0,0
45,1,Brisbane Heat,G Redmayne,14,23,60.87,2,0
45,1,Brisbane Heat,G Voll,12,19,63.16,2,0
45,1,Brisbane Heat,M Hinkley,15,29,51.72,1,0
45,1,Brisbane Heat,CR Knott,1,4,25.0,0,0
45,1,Brisbane Heat,JL Jonassen,13,20,65.0,0,0
45,1,Brisbane Heat,L Harris,22,11,200.0,2,1
45,1,Brisbane Heat,N de Klerk,3,5,60.0,0,0
45,2,Adelaide Strikers,D van Niekerk,5,5,100.0,1,0
45,2,Adelaide Strikers,KM Mack,54,48,112.5,8,0
45,2,Adelaide Strikers,L Wolvaardt,0,1,0.0,0,0
45,2,Adelaide Strikers,TM McGrath,31,44,70.45,2,0
39,1,Melbourne Renegades,S Molineux,78,54,144.44,12,0
39,1,Melbourne Renegades,DN Wyatt,32,31,103.23,3,1
39,1,Melbourne Renegades,JE Duffin,15,19,78.95,2,0
39,1,Melbourne Renegades,CJ Koski,5,6,83.33,0,0
39,1,Melbourne Renegades,AE Satterthwaite,8,7,114.29,1,0
39,1,Melbourne Renegades,C Webb,6,3,200.0,1,0
39,2,Melbourne Stars,L Lee,5,5,100.0,0,0
39,2,Melbourne Stars,AR Reakes,17,14,121.43,1,1
39,2,Melbourne Stars,M du Preez,9,11,81.82,1,0
39,2,Melbourne Stars,EA Osborne,9,19,47.37,0,0
39,2,Melbourne Stars,KM Mack,7,8,87.5,1,0
39,2,Melbourne Stars,GA Elwiss,22,25,88.0,2,0
39,2,Melbourne Stars,A Sutherland,14,17,82.35,1,0
39,2,Melbourne Stars,A King,9,13,69.23,0,0
39,2,Melbourne Stars,NM Hancock,4,8,50.0,0,0
46,1,Sydney Sixers,AJ Healy,7,16,43.75,0,0
46,1,Sydney Sixers,Shafali Verma,8,14,57.14,1,0
46,1,Sydney Sixers,EA Perry,40,40,100.0,3,0
46,1,Sydney Sixers,A Gardner,0,1,0.0,0,0
46,1,Sydney Sixers,NE Bolton,19,29,65.52,2,0
46,1,Sydney Sixers,AR Reakes,16,16,100.0,1,1
46,1,Sydney Sixers,M Brown,0,3,0.0,0,0
46,1,Sydney Sixers,RP Yadav,1,1,100.0,0,0
46,2,Sydney Thunder,S Mandhana,45,38,118.42,6,0
46,2,Sydney Thunder,SJ Johnson,12,9,133.33,2,0
46,2,Sydney Thunder,P Litchfield,3,5,60.0,0,0
46,2,Sydney Thunder,CL Hall,19,28,67.86,2,0
46,2,Sydney Thunder,T Wilson,4,10,40.0,0,0
46,2,Sydney Thunder,DB Sharma,4,2,200.0,1,0
22,1,Melbourne Renegades,L Lee,20,14,142.86,0,2
22,1,Melbourne Renegades,S Molineux,34,42,80.95,3,0
22,1,Melbourne Renegades,AE Satterthwaite,19,23,82.61,1,0
22,1,Melbourne Renegades,C Webb,1,1,100.0,0,0
22,1,Melbourne Renegades,JE Dooley,2,3,66.67,0,0
22,1,Melbourne Renegades,G Wareham,13,11,118.18,2,0
22,1,Melbourne Renegades,EG Fazackerley,0,1,0.0,0,0
22,1,Melbourne Renegades,C Leeson,6,10,60.0,0,0
22,1,Melbourne Renegades,M Strano,8,6,133.33,1,0
22,1,Melbourne Renegades,M Blows,1,2,50.0,0,0
22,1,Melbourne Renegades,RA Mair,3,7,42.86,0,0
22,2,Sydney Thunder,TT Beaumont,5,7,71.43,0,0
22,2,Sydney Thunder,P Litchfield,18,26,69.23,0,1
22,2,Sydney Thunder,SJ Johnson,0,5,0.0,0,0
22,2,Sydney Thunder,HC Knight,19,27,70.37,0,0
22,2,Sydney Thunder,RL Haynes,3,5,60.0,0,0
22,2,Sydney Thunder,R Trenaman,26,28,92.86,2,0
